,t0,t1,cps,cps_err,flux,flux_err,counts,expt,detrad,cps_apcorrected,flux_apcorrected
0,816414683.0,816414713.0,-0.0,-0.0,-0.0,-0.0,0.0,-26.96669077274888,,0.0,0.0
1,816414713.0,816414743.0,0.2704650552228663,0.12185232244453603,3.786510773120128e-16,1.7059325142235046e-16,4.926683918833976,18.215602436234626,31.48410954891085,0.2884769788290368,4.0386777036065153e-16
2,816414743.0,816414773.0,1.7858406370019269,0.24490723312070742,2.5001768918026975e-15,3.428701263689904e-16,53.171899923116975,29.77415723520665,34.514128066745656,1.9047706965616298,2.666678975186282e-15
3,816414773.0,816414803.0,1.3507108053058998,0.21308629171625867,1.8909951274282597e-15,2.9832080840276215e-16,40.18035089563119,29.74756012744817,37.256814498089085,1.4406629058430727,2.016928068180302e-15
4,816414803.0,816414833.0,0.771007840652945,0.16097500199528092,1.079410976914123e-15,2.253650027933933e-16,22.94038545492178,29.753764158214278,34.10375825884753,0.8223539722785475,1.1512955611899665e-15
5,816414833.0,816414863.0,1.2453496255407557,0.20457268305576778,1.7434894757570581e-15,2.8640175627807493e-16,37.058454783775844,29.75747053176679,30.708082864351677,1.328285080177323,1.8595991122482522e-15
6,816414863.0,816414893.0,1.211070818165833,0.20172670149074087,1.6954991454321662e-15,2.824173820870372e-16,36.04228401004633,29.760674164895146,34.83913138932995,1.291723437190833,1.8084128120671662e-15
7,816414893.0,816414923.0,1.338433929521882,0.21206296690738607,1.873807501330635e-15,2.968881536703405e-16,39.83494378944529,29.7623535318439,38.2914955185589,1.4275684377510096,1.9985958128514136e-15
8,816414923.0,816414953.0,1.0950590341002298,0.19181106586094868,1.5330826477403217e-15,2.6853549220532815e-16,32.59325598294249,29.763925932744968,34.249915677726236,1.1679857182894586,1.6351800056052422e-15
9,816414953.0,816414983.0,1.0084117707150906,0.18405177852450935,1.4117764790011268e-15,2.5767248993431313e-16,30.01896923663673,29.768562910912387,30.018336378870398,1.075568083247652,1.5057953165467129e-15
10,816414983.0,816415013.0,0.7611417182147674,0.15988820170011,1.0655984055006743e-15,2.23843482380154e-16,22.661999035404055,29.773691932899197,34.721563775172555,0.8118308043544058,1.136563126096168e-15
11,816415013.0,816415043.0,0.9446162730784666,0.1781118280073022,1.3224627823098533e-15,2.493565592102231e-16,28.127123758024833,29.776243073136634,38.61433941325948,1.007524052916475,1.4105336740830652e-15
12,816415043.0,816415073.0,1.0875965947719062,0.1911138936165217,1.5226352326806688e-15,2.675594510631304e-16,32.3855410602633,29.77716298114678,34.17577982973426,1.1600263094469507,1.6240368332257312e-15
13,816415073.0,816415103.0,1.5125283562534155,0.22537196194877332,2.117539698754782e-15,3.155207467282827e-16,45.040922816025784,29.778564236371537,29.813390945233937,1.613256878030669,2.2585596292429367e-15
14,816415103.0,816415133.0,0.7476643115557047,0.15844549007403189,1.0467300361779866e-15,2.2182368610364466e-16,22.26658102925971,29.78152184759021,34.950416078373294,0.7974558546876047,1.1164381965626467e-15
