,t0,t1,cps,cps_err,flux,flux_err,counts,expt,detrad,cps_apcorrected,flux_apcorrected
0,816379187.0,816379192.0,8.381782219120801,1.3628454330110271,1.726647137138885e-15,2.807461592002716e-16,37.8250524345373,4.512769652765438,51.860945801532935,8.939976403910999,1.8416351392056658e-15
1,816379192.0,816379197.0,8.75348379639731,1.3926430116017252,1.803217662057846e-15,2.8688446038995537e-16,39.507746271799334,4.5133740109348945,51.45629105418225,9.336431864489292,1.923304964084794e-15
2,816379197.0,816379202.0,7.524087678761987,1.2913797907861913,1.5499620618249692e-15,2.660242369019554e-16,33.946868974305445,4.511758823614754,50.83997495068611,8.025162733963898,1.653183523196563e-15
3,816379202.0,816379207.0,8.989619351783945,1.411120687479033,1.851861586467493e-15,2.906908616206808e-16,40.583947537506624,4.514534592552347,50.28466170439998,9.588293131949232,1.9751883851815417e-15
4,816379207.0,816379212.0,9.934683832091375,1.4831651546161577,2.0465448694108233e-15,3.055320218509285e-16,44.86721093941421,4.516219307803487,50.34650411598533,10.596295240957621,2.18283681963727e-15
5,816379212.0,816379217.0,8.909189311772286,1.4048363024006845,1.8352929982250907e-15,2.89396278294541e-16,40.21841323863314,4.514261829130733,50.472232065843,9.502506763242396,1.9575163932279334e-15
6,816379217.0,816379222.0,7.880221495967864,1.3211681314847268,1.62332562816938e-15,2.721606350858537e-16,35.576291165055046,4.514630861995269,51.0426652411991,8.405013682034632,1.731432818499134e-15
7,816379222.0,816379227.0,11.348379351503548,1.5850413043710543,2.3377661464097308e-15,3.2651850870043715e-16,51.26093481875509,4.517026901463558,51.76705999139899,12.104137398563244,2.4934523041040282e-15
8,816379227.0,816379232.0,9.380731271806468,1.4404143735560049,1.932430641992132e-15,2.96725360952537e-16,42.412951616144575,4.521284150161677,52.8033117060076,10.005451588812177,2.0611230272953084e-15
9,816379232.0,816379237.0,8.483616985106956,1.3696068887585688,1.7476250989320329e-15,2.821390190842652e-16,38.36809550214638,4.522610529153051,54.064655973642324,9.048592970318222,1.8640101518855535e-15
10,816379237.0,816379242.0,8.529966823524024,1.3733927204722898,1.7571731656459488e-15,2.8291890041729166e-16,38.5749348980399,4.522284282707592,55.02289689528766,9.098029528193521,1.8741940828078654e-15
11,816379242.0,816379247.0,11.030307059127342,1.5619643595679142,2.2722432541802325e-15,3.217646580709903e-16,49.86926468848742,4.521113004485372,55.966860322949294,11.764882725243977,2.4235658414002593e-15
12,816379247.0,816379252.0,9.79568780497731,1.471837467088129,2.017911687825326e-15,3.0319851822015457e-16,44.29453660382233,4.521840373609674,56.90276139660731,10.448042617571328,2.1522967792196936e-15
13,816379252.0,816379257.0,10.058502392305,1.4913083338550925,2.07205149281483e-15,3.0720951677414907e-16,45.49165715337169,4.522706798595974,57.53083811198311,10.72835963701777,2.2100420852256603e-15
14,816379257.0,816379262.0,10.431822769217474,1.5180768814153676,2.1489554904587997e-15,3.127238375715657e-16,47.22074852363775,4.526605711034327,57.79468327770059,11.126541703008847,2.2920675908198223e-15
15,816379262.0,816379267.0,7.474463410459626,1.2851800572694325,1.539739462554683e-15,2.647470917975031e-16,33.8245544734405,4.5253488599739535,57.91405261598933,7.972233681873724,1.6422801384659871e-15
16,816379267.0,816379272.0,9.779013521096415,1.469270181930126,2.0144767853458616e-15,3.026696574776059e-16,44.29826975034646,4.5299323551175315,57.670120240739955,10.430257891059682,2.1486331255582944e-15
17,816379272.0,816379277.0,10.012893348303509,1.4874432943349187,2.062656029750523e-15,3.0641331863299327e-16,45.31462020181736,4.5256269716979505,57.29516791053231,10.679713207592766,2.2000209207641096e-15
18,816379277.0,816379282.0,8.544429238555638,1.3739262003365613,1.7601524231424615e-15,2.830287972693316e-16,38.675799846653966,4.526434565358022,56.70372232962927,9.113455083969843,1.8773717472977874e-15
19,816379282.0,816379287.0,6.92817172742765,1.2373718403629959,1.427203375850096e-15,2.5489859911477714e-16,31.34994846723204,4.5249958720165715,56.353386388400274,7.38956109169146,1.5222495848884408e-15
20,816379287.0,816379292.0,8.604568425626598,1.3785736840610165,1.772541095679079e-15,2.839861789165694e-16,38.95814030518685,4.5276111918826265,55.270016449702744,9.177599307633663,1.8905854573725345e-15
21,816379292.0,816379297.0,9.572829890195427,1.4539919796053167,1.972002957380258e-15,2.9952234779869523e-16,43.34676200061882,4.528103235702009,54.40846228518789,10.210343230079527,2.1033307053963826e-15
22,816379297.0,816379302.0,10.596920205389178,1.5292738817234017,2.1829655623101705e-15,3.1503041963502077e-16,48.01631040018638,4.531157116363598,53.4089150330524,11.302633988054662,2.3283426015392603e-15
23,816379302.0,816379307.0,8.095201160709927,1.335942988897823,1.6676114391062449e-15,2.752042557129515e-16,36.718035732037755,4.535778049623869,52.3167570685395,8.634310158591894,1.7786678926699303e-15
24,816379307.0,816379312.0,9.827454206937226,1.4725761666633874,2.0244555666290685e-15,3.033506903326578e-16,44.537570534819615,4.5319540134189005,51.5045400616912,10.48192453868724,2.1592764549695714e-15
25,816379312.0,816379317.0,10.216209768649422,1.5014774404700457,2.104539212341781e-15,3.0930435273682943e-16,46.29584130332076,4.5316063737639025,50.86377945814296,10.896569712916149,2.2446933608607265e-15
26,816379317.0,816379322.0,9.149781272610914,1.4208333223013618,1.8848549421578483e-15,2.9269166439408055e-16,41.470107080886024,4.532360484400128,50.34242176084847,9.759121215472044,2.010378970387241e-15
27,816379322.0,816379327.0,7.502180656139638,1.2862161391850273,1.5454492151647653e-15,2.649605246721156e-16,34.02100403690628,4.534815355194646,49.796964312498964,8.001796788607212,1.6483701384530857e-15
28,816379327.0,816379332.0,7.725248998575237,1.30514193609788,1.5914012937064988e-15,2.6885923883616327e-16,35.0355939200788,4.535205781268719,49.82084540324654,8.23972061741829,1.697382447188168e-15
29,816379332.0,816379337.0,8.556972591041042,1.374138137376481,1.7627363537544545e-15,2.8307245629955504e-16,38.77747224756139,4.531681249997287,50.213350838608335,9.126833775078012,1.8801277576660703e-15
30,816379337.0,816379342.0,9.362958881507433,1.4370795118081936,1.928769529590531e-15,2.9603837943248786e-16,42.44872368356505,4.533686863391503,50.5601675526183,9.986495626254207,2.0572180990083666e-15
31,816379342.0,816379347.0,9.17253949937438,1.4223567316952779,1.8895431368711222e-15,2.9300548672922726e-16,41.58743319036324,4.5339061437892685,51.248019010524594,9.783395051864046,2.0153793806839934e-15
32,816379347.0,816379352.0,9.243043513139853,1.4273943249565961,1.9040669637068096e-15,2.940432309410588e-16,41.931660763592355,4.5365642500744014,52.165281447360805,9.858594359477447,2.0308704380523542e-15
33,816379352.0,816379357.0,8.602476854958873,1.3766542045334702,1.7721102321215277e-15,2.8359076613389486e-16,39.04786513038261,4.539142131823764,53.16312566618878,9.175368446472195,1.890125899973272e-15
34,816379357.0,816379362.0,9.002782453727818,1.4084258363544238,1.8545731854679305e-15,2.901357222890113e-16,40.85879413979581,4.538462897420924,54.20179201415149,9.602332845425929,1.9780805661577412e-15
35,816379362.0,816379367.0,8.113405006450723,1.337154935636598,1.6713614313288488e-15,2.754539167411392e-16,36.81652954617448,4.537740876599007,55.59230418204305,8.653726309850493,1.7826676198292016e-15
36,816379367.0,816379372.0,8.054071191238851,1.3324788604327802,1.6591386653952032e-15,2.7449064524915273e-16,36.53509767041439,4.536227307024173,56.7475935622418,8.590441092687712,1.7696308650936685e-15
37,816379372.0,816379377.0,9.856344208295447,1.4739469545811514,2.030406906908862e-15,3.036330726437172e-16,44.716521792533385,4.536826316891245,57.31674724471236,10.512738502078248,2.165624131428119e-15
38,816379377.0,816379382.0,8.33874078510248,1.3552880907091338,1.7177806017311109e-15,2.7918934668608155e-16,37.856259789311785,4.539805321319452,57.81823505608576,8.894068577334867,1.8321781269309825e-15
39,816379382.0,816379387.0,10.759313405209085,1.5394604923989716,2.2164185614730712e-15,3.1712886143418817e-16,48.846339131942756,4.5399122873671445,57.888173931431,11.47584194509673,2.3640234406899266e-15
40,816379387.0,816379392.0,10.280675863095164,1.504655124611378,2.1178192277976036e-15,3.0995895566994387e-16,46.684143569298335,4.54096055463452,58.02092949488264,10.965328999202836,2.258857773835784e-15
41,816379392.0,816379397.0,8.317151002429618,1.3535444290984573,1.7133331065005014e-15,2.788301523942822e-16,37.757579139469314,4.539725096783684,57.45660442846537,8.871040998877794,1.8274344457688256e-15
