,t0,t1,cps,cps_err,flux,flux_err,counts,expt,detrad,cps_apcorrected,flux_apcorrected
0,816379187.0,816379192.0,1.7986622459118125,0.6313253473227924,3.7052442265783336e-16,1.3005302154849524e-16,8.116948398925752,4.512769652765438,31.91593026082371,1.918446174892841,3.9519991202792523e-16
1,816379192.0,816379197.0,0.561855062346016,0.35282673613178656,1.157421428432793e-16,7.268230764314803e-17,2.5358620363047137,4.5133740109348945,29.96384476437214,0.5992724301918456,1.234501206195202e-16
2,816379197.0,816379202.0,1.4614362160794512,0.5691372283336841,3.0105586051236694e-16,1.1724226903673893e-16,6.593647743046621,4.511758823614754,29.89175121662348,1.5587621994957659,3.2110501309612776e-16
3,816379202.0,816379207.0,2.0735532305165942,0.6777212477848931,4.271519654864184e-16,1.3961057704368798e-16,9.361127788665836,4.514534592552347,28.670254091267257,2.211643832833474,4.555986295636957e-16
4,816379207.0,816379212.0,0.569176923847921,0.3550063574924635,1.1725044631267172e-16,7.313130964344748e-17,2.5705278130381757,4.516219307803487,27.686916728797474,0.6070818992699623,1.250588712496122e-16
5,816379212.0,816379217.0,1.074390667107708,0.4878516084267084,2.2132447742418783e-16,1.0049743133590192e-16,4.85008077809863,4.514261829130733,26.798620848564354,1.1459409182230722,2.360638291539529e-16
6,816379217.0,816379222.0,2.5720431284810275,0.7547932371298646,5.298408844670916e-16,1.554874068487521e-16,11.61182528622331,4.514630861995269,26.269948151242346,2.7433312244748,5.651262322418087e-16
7,816379222.0,816379227.0,2.010447287811105,0.6671446487754528,4.1415214128908756e-16,1.3743179764774326e-16,9.081244483017208,4.517026901463558,25.81443344191574,2.1443352791172137,4.41733067498146e-16
8,816379227.0,816379232.0,1.0829498106670152,0.4894104787792544,2.2308766099740513e-16,1.0081855862852641e-16,4.8963238143893655,4.521284150161677,27.11860473867449,1.1550700675444792,2.379444339141627e-16
9,816379232.0,816379237.0,1.1100687972222834,0.49542777758757456,2.2867417222779035e-16,1.0205812218304035e-16,5.020408830401762,4.522610529153051,27.002572270723665,1.1839950734160243,2.43902985123701e-16
10,816379237.0,816379242.0,1.2947014084308655,0.5350641828858049,2.667084901367583e-16,1.1022322167447582e-16,5.855007830146286,4.522284282707592,27.337937719026574,1.380923500383712,2.8447024107904464e-16
11,816379242.0,816379247.0,0.8972940541232497,0.4454969281925442,1.8484257514938944e-16,9.17723672076641e-17,4.056767816944025,4.521113004485372,29.02417675178727,0.9570503577308304,1.9715237369255106e-16
12,816379247.0,816379252.0,1.2748511456527967,0.5309726184931842,2.626193360044761e-16,1.0938035940959595e-16,5.764673380755363,4.521840373609674,28.949189158726597,1.3597512870992239,2.8010876514244013e-16
13,816379252.0,816379257.0,1.2819417931556674,0.5323961868006098,2.640800093900675e-16,1.0967361448092562e-16,5.79784686330945,4.522706798595974,30.761299437783787,1.367314144222796,2.81666713709896e-16
14,816379257.0,816379262.0,0.5459774422540375,0.3472969875930963,1.1247135310433173e-16,7.154317944417783e-17,2.471424608203041,4.526605711034327,32.499779374348186,0.5823374221873738,1.1996150897059902e-16
15,816379262.0,816379267.0,1.090606149806438,0.49091684992690177,2.246648668601262e-16,1.0112887108494176e-16,4.935373296707148,4.5253488599739535,33.35891516383631,1.163236289173413,2.3962667556972305e-16
16,816379267.0,816379272.0,1.4494600037866405,0.5656623319746074,2.9858876078004796e-16,1.165264403867691e-16,6.565955768601882,4.5299323551175315,32.54991139853916,1.5459884179172254,3.184736140909484e-16
17,816379272.0,816379277.0,1.8398842315924646,0.6376111039663417,3.790161517080477e-16,1.3134788741706638e-16,8.326629703296616,4.5256269716979505,33.26662831058961,1.9624133849292393,4.042571572954233e-16
18,816379277.0,816379282.0,1.6406294251950169,0.6020424646139305,3.3796966159017345e-16,1.2402074771046967e-16,7.426201739146188,4.526434565358022,33.51912775524333,1.7498889812892346,3.604771301455823e-16
