,t0,t1,cps,cps_err,flux,flux_err,counts,expt,detrad,cps_apcorrected,flux_apcorrected
0,816414683.0,816414713.0,4.959412704750313,0.42801827712520696,1.0216390171785644e-15,8.817176508779263e-17,134.2566701030667,27.071082423624595,33.572044635911524,5.289690354466749,1.0896762130201501e-15
1,816414713.0,816414743.0,45.802707764592704,1.3000390064859462,9.435357799506097e-15,2.678080353361049e-16,1241.2793787093494,27.100567614670748,30.59650465284994,48.85299044355755,1.0063716031372855e-14
2,816414743.0,816414773.0,18.918680202384476,0.8347582922955283,3.897248121691202e-15,1.7196020821287883e-16,513.6415977359258,27.149969883797038,34.29645558392744,20.17859092265896,4.156789730067745e-15
3,816414773.0,816414803.0,9.333647992394434,0.586130784074677,1.9227314864332535e-15,1.2074294151938345e-16,253.579284982108,27.168293167766585,37.21230945042926,9.955232745616486,2.0507779455969963e-15
4,816414803.0,816414833.0,10.22753417390487,0.6133352654238653,2.106872039824403e-15,1.2634706467731626e-16,278.0647939202563,27.187862606191736,33.551802661723976,10.908648279636857,2.2471815456051925e-15
5,816414833.0,816414863.0,12.47967369852527,0.6771581453298853,2.5708127818962054e-15,1.3949457793795636e-16,339.64579851548797,27.215919800501204,30.564018200281502,13.310771561066309,2.7420189415796594e-15
6,816414863.0,816414893.0,10.549348287306758,0.6223286131683685,2.173165747185192e-15,1.281996943126839e-16,287.35034515607606,27.23868217544995,34.4700281915079,11.251893964748453,2.317890156738181e-15
7,816414893.0,816414923.0,9.238659567048236,0.5822552237576002,1.9031638708119367e-15,1.1994457609406564e-16,251.7625573074901,27.250983270934462,38.02232520336625,9.85391845958047,2.0299072026735766e-15
8,816414923.0,816414953.0,7.483504638433861,0.5238755360885641,1.5416019555173753e-15,1.079183604342442e-16,204.05809494892532,27.267718109095785,34.123246452433705,7.9818770205621945,1.644266666235812e-15
9,816414953.0,816414983.0,8.617022033243831,0.5620028999610385,1.7751065388482292e-15,1.157725973919739e-16,235.0916985120105,27.28224409837229,30.134989046855573,9.190882277213555,1.8933217491059925e-15
10,816414983.0,816415013.0,7.477403929975606,0.5233332808767833,1.5403452095749747e-15,1.0780665586061736e-16,204.1479275694457,27.30197933417136,34.76374826084127,7.975370028583878,1.6429262258882788e-15
11,816415013.0,816415043.0,7.565649080677485,0.5263579139491708,1.5585237106195617e-15,1.0842973027352917e-16,206.59988371511432,27.307621793187085,38.4274302333929,8.069491964039871,1.6623153445922134e-15
12,816415043.0,816415073.0,7.3847619222772645,0.5199336192715424,1.5212609559891164e-15,1.0710632556993772e-16,201.73311611926508,27.31748406278424,33.51609203809848,7.87655842250984,1.622571035037027e-15
13,816415073.0,816415103.0,8.068280093118007,0.5433800572463311,1.6620656991823094e-15,1.119362917927442e-16,220.47255881122732,27.325843459411328,29.581531518986633,8.605596252318975,1.7727528279777089e-15
14,816415103.0,816415133.0,7.011223095310543,0.5063822542051649,1.4443119576339717e-15,1.0431474436626397e-16,191.70375400290104,27.342412500198733,34.74216168443539,7.478143358538233,1.540497531858876e-15
15,816415133.0,816415163.0,7.375036059763173,0.5193957162266609,1.5192574283112135e-15,1.0699551754269215e-16,201.61905246483914,27.33804293715054,38.7103101674688,7.866184855276697,1.6204340801869995e-15
16,816415163.0,816415193.0,6.783051556988492,0.49795101673157127,1.3973086207396294e-15,1.0257790944670367e-16,185.55684909828307,27.35595440183647,34.094549547057916,7.234776480788802,1.490363955042493e-15
17,816415193.0,816415223.0,8.986510694864721,0.6744537928657586,1.8512212031421327e-15,1.3893748133034625e-16,177.5324671135607,19.755439362578223,29.299101472389985,9.584977450536947,1.974505354810611e-15
18,816415223.0,816415253.0,7.394954942073007,0.5198739095295611,1.5233607180670396e-15,1.070940253630896e-16,202.33686626869974,27.361473849897347,34.680428749085245,7.887430257887599,1.6248106331248454e-15
19,816415253.0,816415283.0,7.492050789672341,0.5232107654505724,1.5433624626725022e-15,1.0778141768281792e-16,205.04448041991742,27.368271542228143,39.07209203076109,7.990992312324624,1.6461444163388726e-15
20,816415283.0,816415313.0,7.096684129909735,0.5091319549254109,1.4619169307614054e-15,1.0488118271463463e-16,194.28990652117164,27.377561543470144,34.44740793697623,7.569295766558052,1.5592749279109588e-15
21,816415313.0,816415343.0,7.180099435082108,0.5121137629033856,1.4791004836269143e-15,1.0549543515809744e-16,196.5748814165123,27.377738037448832,29.02643630726534,7.658266207506143,1.5776028387462655e-15
22,816415343.0,816415373.0,7.437383780764429,0.5211559114923228,1.5321010588374722e-15,1.0735811776741849e-16,203.65967575509387,27.383241440602564,35.033103687749,7.932684692664183,1.6341330466888217e-15
23,816415373.0,816415403.0,7.675324063406757,0.5294503392114529,1.5811167570617918e-15,1.0906676987755929e-16,210.15657423406816,27.380807963017578,39.18347399613053,8.186470875214914,1.6864130002942721e-15
