,t0,t1,cps,cps_err,flux,flux_err,counts,expt,detrad,cps_apcorrected,flux_apcorrected
0,816379187.0,816379192.0,5.247172889863432,1.078303721145347,1.080917615311867e-15,2.221305665559415e-16,23.679282580189216,4.512769652765438,75.75384725843932,5.59661425175291,1.1529025358610995e-15
1,816379192.0,816379197.0,7.45007445167551,1.284782594865721,1.534715337045155e-15,2.6466521454233854e-16,33.62497240972228,4.5133740109348945,75.23035002391299,7.946220513033727,1.6369214256849477e-15
2,816379197.0,816379202.0,5.465727135950465,1.1006545548887994,1.125939790005796e-15,2.2673483830709267e-16,24.66004263309511,4.511758823614754,74.76407785920586,5.829723362907742,1.2009230127589947e-15
3,816379202.0,816379207.0,7.68833693927643,1.3049975952315405,1.5837974094909444e-15,2.688295046176973e-16,34.70926307156147,4.514534592552347,74.47117412103054,8.200350358143554,1.6892721737775722e-15
4,816379207.0,816379212.0,8.255633301922185,1.3520342256726714,1.70066046019597e-15,2.785190504885703e-16,37.28425051628643,4.516219307803487,74.70996681135892,8.805426458129553,1.8139178503746877e-15
5,816379212.0,816379217.0,5.824891636289652,1.1359273409013266,1.1999276770756683e-15,2.340010322256733e-16,26.295085972525236,4.514261829130733,74.88578460057207,6.212806825853115,1.2798382061257416e-15
6,816379217.0,816379222.0,6.066841706336638,1.1592315934160509,1.2497693915053475e-15,2.3880170824370645e-16,27.38955080226743,4.514630861995269,75.5759132262736,6.470869832096625,1.3329991854119046e-15
7,816379222.0,816379227.0,7.713260906598814,1.3067504924898259,1.5889317467593557e-15,2.6919060145290413e-16,34.84100701311403,4.517026901463558,76.25405126529648,8.226934165015274,1.6947484379931464e-15
8,816379227.0,816379232.0,6.999803556834345,1.2442625360852078,1.441959532707875e-15,2.563180824335528e-16,31.648100875760456,4.521284150161677,77.42570221530603,7.4659633230932805,1.5379884445572158e-15
9,816379232.0,816379237.0,7.884312131681427,1.3203446494720896,1.6241682991263739e-15,2.719909977912505e-16,35.65767306187156,4.522610529153051,78.67031107163822,8.409376738220068,1.732331608073334e-15
10,816379237.0,816379242.0,5.441390062908122,1.096922638691539,1.1209263529590732e-15,2.25966063570457e-16,24.60751275757068,4.522284282707592,79.73053521364605,5.8037655351986706,1.1955757002509262e-15
11,816379242.0,816379247.0,4.5498781311945695,1.0031761557220735,9.372748950260814e-16,2.0665428807874714e-16,20.570513187767368,4.521113004485372,80.38706279447086,4.852882366802508,9.996937675613166e-16
12,816379247.0,816379252.0,10.21884406957643,1.5032917446944825,2.1050818783327448e-15,3.096780994070634e-16,46.207981685432486,4.521840373609674,81.36327680463332,10.899379448067062,2.245272166301815e-15
13,816379252.0,816379257.0,4.34494973771079,0.9801513930704718,8.950596459684227e-16,2.0191118697251718e-16,19.650933718302383,4.522706798595974,81.66694176905226,4.634306537182749,9.546671466596463e-16
14,816379257.0,816379262.0,4.938048669820166,1.0444588869664533,1.0172380259829541e-15,2.1515853071508937e-16,22.352599310173428,4.526605711034327,82.11056561508939,5.266903557676423,1.0849821328813432e-15
