#tic_id,n_sectors,n_outbursts,n_flares,ampl_max,ampl_mean,fwhm_max,fwhm_mean,bol_energy_max,bol_energy_mean,M_CME_max,M_CME_mean,tessmag,teff,radius,logg,type,tess_rot,kelt_rot,rot,FFD_alpha,FFD_beta,preb_chem,ozone_depl_cons,ozone_depl_perm,duplicates
80080784,1,1,2,0.028384506066589533,0.02056655919037244,0.005531463580064602,0.0038708331451918756,2.8512082753613668e+32,2.7700693374423788e+32,5.1611233677712425e+19,3.7724464171146084e+19,11.2724,3426.0,0.427958,4.80124,M0-M4,1.957467,nan,1.957467,nan,nan,0,0,0,0
80083663,1,7,8,0.5115810949470777,0.25211209035838805,0.012670716038462784,0.005415918189646065,1.6537789879156394e+34,6.349706997470609e+33,5.175549658857619e+20,2.884983547523846e+20,13.9032,4008.0,0.329471,4.89447,FGK,2.600635,nan,2.600635,-0.7769205184350795,25.313952636807205,0,0,0,0
80261924,1,3,3,0.09352785304808611,0.05118450956835701,0.008376703001276867,0.005689374223048712,7.588120979245956e+32,6.389805955204755e+32,1.0346875746898502e+20,8.065378510366538e+19,12.4936,3325.0,0.380817,4.84445,M0-M4,nan,nan,nan,nan,nan,0,0,0,0
80337451,1,4,4,0.10615470445617564,0.06580660998116472,0.011519203085684462,0.006315994084758148,3.389551556381712e+33,1.9810771300084803e+33,3.2671882887658825e+20,1.7638388302033197e+20,13.2999,3246.0,0.488845,4.74719,M0-M4,0.92058,nan,0.92058,-0.7594457289263007,24.194020597436143,0,0,0,0
80362748,1,1,1,0.09779979643423033,0.09779979643423033,0.0028329842819946154,0.0028329842819946154,9.647178275543438e+31,9.647178275543438e+31,2.4496860608227164e+19,2.4496860608227164e+19,14.3948,2986.0,0.16737,5.13045,M4-M10,1.034343,nan,1.034343,nan,nan,0,0,0,0
80427281,1,14,16,0.547511837143801,0.06154764394109213,0.031001503676559572,0.008085568266559241,5.595548675213917e+33,1.6287955692874834e+33,3.6293204086401244e+20,1.3930869005077945e+20,11.1395,3479.0,0.584255,4.66457,M0-M4,3.715193,nan,3.715193,-1.1890045507117726,38.773306281485716,0,0,0,0
80427866,1,1,1,0.04622790097070647,0.04622790097070647,0.00693532282370037,0.00693532282370037,1.1532877974283478e+34,1.1532877974283478e+34,4.6548587139228316e+20,4.6548587139228316e+20,10.3304,3956.0,0.846704,4.375,FGK,1.480036,nan,1.480036,nan,nan,0,0,0,0
80453023,1,4,4,0.06274738072730268,0.033937692628421764,0.021918302847543723,0.0074471799340963905,9.095924008232642e+33,5.302674452277886e+33,4.2244153337676936e+20,2.8027785629018856e+20,10.8112,4440.0,0.66907,4.63222,FGK,nan,nan,nan,-0.9523291747044591,31.1942176085227,0,0,0,0
88246378,1,11,14,0.39847996202069863,0.08831862172559475,0.026272884550360243,0.0089059977119919,1.3362957787924236e+34,4.0290699497926324e+33,6.090759282247736e+20,2.266299103094998e+20,12.4736,3236.0,0.631103,4.62516,M0-M4,1.05228,nan,1.05228,-0.9140969890984908,29.94584091359503,0,0,0,0
89257479,1,11,11,0.2671810754592253,0.0384141090526873,0.009623474588482795,0.004228970253077133,1.0478026073174861e+32,4.231181751504309e+31,2.1192620376613896e+19,1.3265863635820995e+19,10.6543,3093.0,0.20381,5.0571,M4-M10,1.123731,nan,1.123731,-1.2985558508552253,40.241354885458314,0,0,0,0
89434461,1,2,3,1.2912466814660417,0.5635171330487273,0.01810133971122264,0.008577385669262782,1.7550304342466007e+34,1.0379373840374674e+34,5.750311909416126e+20,3.91044182404771e+20,13.0867,3211.0,0.393998,4.83219,M0-M4,1.07085,nan,1.07085,nan,nan,0,0,0,0
89466504,1,1,1,0.006553566793791577,0.006553566793791577,0.013866539478487571,0.013866539478487571,3.546113531572536e+34,3.546113531572536e+34,8.625522585374632e+20,8.625522585374632e+20,8.6426,5965.0,1.21115,nan,FGK,0.287881,nan,0.287881,nan,nan,0,0,0,0
89502706,1,13,17,0.19014180192391825,0.03399944482888331,0.06712590562568255,0.009794386807563489,9.105353979677874e+33,1.9399823112913633e+33,3.5579714485392264e+20,1.30350978660366e+20,11.1364,3587.0,0.587233,4.66203,M0-M4,0.479538,nan,0.479538,-0.8049750766426309,26.16666225749211,0,0,0,0
89502708,1,1,1,0.030692522541967613,0.030692522541967613,0.0025043159167345893,0.0025043159167345893,nan,nan,nan,nan,11.278,nan,0.353,4.89676,nan,nan,nan,nan,nan,nan,0,0,0,0
89529498,1,1,1,0.005214443129845921,0.005214443129845921,0.008009903259124315,0.008009903259124315,3.5570339078998237e+33,3.5570339078998237e+33,1.8873739348271314e+20,1.8873739348271314e+20,9.3156,5050.0,0.775672,4.58299,FGK,nan,nan,nan,nan,nan,0,0,0,0
89543390,1,4,5,0.012929041607639887,0.006503587279203462,0.024967895885069768,0.012876751512670653,5.525662450525648e+34,3.391468440790344e+34,1.1895829341164326e+21,7.221668319578033e+20,8.0075,6371.0,nan,nan,FGK,0.614464,nan,0.614464,-0.5639690958749662,18.44610462364524,0,0,1,0
89546779,1,2,3,0.45565949879438533,0.3245175841360714,0.007753581524094812,0.0044511022108392915,2.544465579806096e+34,1.2802743576568528e+34,5.516476368796311e+20,3.5260675341448924e+20,13.7451,3344.0,0.607379,4.64498,M0-M4,2.627615,nan,2.627615,nan,nan,0,0,0,0
91478103,1,4,4,0.007583129818466167,0.006165146948629325,0.039623176312213,0.024981653651204385,3.0254262377529387e+35,1.794461601506826e+35,4.0036080346023193e+21,2.3869809987561723e+21,9.2119,4731.0,3.54631,nan,FGK,4.551111,nan,4.551111,nan,nan,0,0,0,0
92136299,1,3,3,0.0024977339347597083,0.0018128779824396516,0.023896985091778917,0.011905411951765968,2.9243410715522553e+35,1.1874533423840368e+35,2.9488791297212736e+21,1.7036398953844648e+21,4.5562,10375.0,1.99776,4.26349,nan,0.443943,nan,0.443943,nan,nan,0,0,0,0
92138131,1,1,1,0.015549616807424999,0.015549616807424999,0.008763823195704843,0.008763823195704843,1.559975533347239e+33,1.559975533347239e+33,1.4347621526332159e+20,1.4347621526332159e+20,11.7342,3514.0,0.625472,4.62984,M0-M4,2.092465,nan,2.092465,nan,nan,0,0,0,0
92254719,1,4,4,0.36313925056938823,0.23334231550849213,0.0058628241353996195,0.004330193714336321,2.3094164928585258e+33,1.975898443083163e+33,1.8629620752431022e+20,1.6092524459918062e+20,13.5533,3192.0,0.333253,4.89062,M4-M10,0.705599,nan,0.705599,nan,nan,0,0,0,92254720
92254720,1,5,5,0.059403236357997095,0.039974053300246185,0.0077135488164194735,0.00413505443303635,3.068446424927831e+33,1.754756657352029e+33,2.484630567567851e+20,1.323682461072134e+20,11.5792,3575.0,0.581314,4.66707,M0-M4,nan,nan,nan,-0.7780992297600902,24.821743916232887,0,0,0,92254719
92350846,1,1,2,0.43705132130963115,0.251490048343114,0.01055929534959283,0.006354197843909028,1.586047939834754e+33,1.3610760728832163e+33,1.7231376670390505e+20,1.1418674482905847e+20,13.0942,3227.0,0.290844,4.93597,M0-M4,1.218198,nan,1.218198,nan,nan,0,0,0,0
92500085,1,2,2,0.09544892889664702,0.06005542655552974,0.005000844719341504,0.003674238216191028,7.201353209227108e+33,5.380188968989885e+33,2.7810447178414313e+20,2.4284182250576878e+20,12.2192,3806.0,0.811251,4.38318,M0-M4,2.600635,nan,2.600635,nan,nan,0,0,0,0
92564714,1,1,1,0.014753963342308541,0.014753963342308541,0.01765015402322128,0.01765015402322128,6.514330907789507e+32,6.514330907789507e+32,7.533994692620976e+19,7.533994692620976e+19,11.7678,3304.0,0.338924,4.88491,M0-M4,nan,nan,nan,nan,nan,0,0,0,0
92595555,1,13,16,0.23742086128361714,0.04960334139909605,0.04280356569782648,0.008984045582931106,4.975823464898825e+33,1.3190362255543697e+33,2.858497673088261e+20,1.1180791693389079e+20,11.458,3289.0,0.501649,4.73596,M0-M4,nan,nan,nan,-0.9964666261887233,32.25759473357612,0,0,0,0
92630250,1,4,7,0.7363818285519472,0.34275459734398084,0.013865102378026111,0.007322045337519415,1.898271203841308e+34,6.814681249785616e+33,5.1019232668210915e+20,2.3789028980385222e+20,13.2222,3281.0,0.409006,4.81841,M0-M4,nan,nan,nan,-0.9651295624425821,31.64423659801365,0,0,0,0
92865531,1,2,2,0.03874104258977086,0.03502905214568045,0.020634553907324913,0.015152709450479975,1.7100715710892554e+35,1.2207689136258789e+35,2.1596869202500749e+21,1.7796926408988846e+21,12.6,31000.0,0.18,5.59962,nan,1.400342,nan,1.400342,nan,nan,0,0,0,0
92877691,1,2,2,0.17087647880640888,0.11160627978984118,0.007288607214378038,0.00549886614387628,7.615053578363502e+32,5.78873669297309e+32,8.591676213967051e+19,6.236816034185058e+19,13.6638,3154.0,0.261218,4.9716,M4-M10,0.645548,nan,0.645548,nan,nan,0,0,0,0
92877752,1,6,7,0.08534492822656896,0.020866422804311866,0.068717677532363,0.01701376397344238,2.841347099400257e+35,4.499765323642793e+34,2.7822219928890817e+21,6.350500386163753e+20,9.7524,4903.0,0.737331,4.60583,FGK,1.37912,nan,1.37912,-0.44224614465209344,14.17388764043095,0,0,1,0
99494149,1,4,6,0.5913268262960223,0.16983518563769995,0.007217799561213359,0.004540121118930751,nan,nan,nan,nan,12.016,nan,0.436,4.82221,nan,3.873286,nan,3.873286,nan,nan,0,0,0,0
99499229,1,9,12,0.11714729806275413,0.03848482002087266,0.03913110819560181,0.00878707731066312,1.2860603856451176e+33,4.320243627593981e+32,9.565445444238518e+19,4.88473081252309e+19,11.7822,3156.0,0.34074,4.8831,M4-M10,nan,nan,nan,-0.9145739879786018,29.060670316256378,0,0,0,0
99499658,1,5,6,0.03345608438742342,0.02895085426557584,0.011363906092297696,0.005357640548000341,3.9863802514227436e+33,1.8822247054971857e+33,2.8162358242413983e+20,1.5203073449746658e+20,12.1827,3655.0,0.583154,4.66551,M0-M4,4.440108,nan,4.440108,-1.0323794006107245,33.52961822003983,0,0,0,0
99566892,1,8,10,0.2818035906262802,0.11044705176793283,0.023368133061316347,0.008580995918015874,2.4291707153766227e+33,1.4969569250552627e+33,1.814103042511097e+20,1.189433268636955e+20,12.1715,3253.0,0.404502,4.82253,M0-M4,nan,nan,nan,-1.0688377697463614,34.614263063302516,0,0,0,0
100100909,1,5,5,0.8076594281579094,0.3540412382130201,0.002616976242826836,0.0017128813853272043,7.909899486994081e+32,4.0562388244272446e+32,7.594991521809983e+19,5.461136814084253e+19,13.167,2877.0,0.276574,4.95262,M4-M10,0.179332,nan,0.179332,-1.126389172014783,35.642184603360604,0,0,0,0
101936401,1,8,8,0.051583995689623824,0.020705848523436862,0.004718745499704761,0.0030129366786686156,nan,nan,nan,nan,9.477,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0
101963752,1,9,10,0.08875926865699604,0.028626999403176635,0.01498716865381707,0.008267259430612831,2.2385066839778657e+34,9.207804854794843e+33,6.165130737310979e+20,3.7777618990856785e+20,10.5873,4315.0,0.74158,4.52383,FGK,0.373952,nan,0.373952,-1.0319262573621495,34.166550736272384,0,0,1,0
102032397,1,11,13,0.09303537271271331,0.02362929212033923,0.06845119321908683,0.016521121010327034,9.039997865250848e+34,4.7678341031558295e+34,1.6770357272615463e+21,1.0130569344629e+21,10.593,5435.0,1.10499,4.32907,FGK,3.715193,1.34286,3.715193,-1.0451151624876667,35.481924170490174,0,1,1,0
102064049,1,1,1,0.3512646022437653,0.3512646022437653,0.0019514760877133253,0.0019514760877133253,2.0287838796984197e+33,2.0287838796984197e+33,1.858224735591364e+20,1.858224735591364e+20,14.1334,3282.0,0.37266,4.85214,M0-M4,nan,nan,nan,nan,nan,0,0,0,0
102071750,1,17,22,0.41513222518883885,0.08193578593900866,0.028521994926532502,0.006137110523444564,2.2757573961562295e+33,8.811402633445758e+32,1.7773736189511614e+20,8.505541130973417e+19,12.0482,3268.0,0.400067,4.8266,M0-M4,1.4681,nan,1.4681,-0.8013707503619396,25.81387499329182,0,0,0,0
102086756,1,2,2,0.43995948489303394,0.23039502296235434,0.008512436169300718,0.0052147061537984605,3.93153446387574e+33,2.3238327173689128e+33,2.852673148426917e+20,1.8669865279888605e+20,11.4691,3411.0,0.41615,4.81191,M0-M4,nan,nan,nan,nan,nan,0,0,0,0
111755544,1,3,3,0.24581969833753825,0.15253614005153068,0.005347504282219077,0.004000340228447576,5.563806799909092e+33,2.770912164499004e+33,2.9073735286926056e+20,1.7449723690575675e+20,13.1741,3300.0,0.462559,4.77036,M0-M4,4.13737,nan,4.13737,nan,nan,0,0,0,0
114794572,1,6,10,2.466042705666596,0.46718243555111505,0.060046225851872276,0.014832098113937958,3.819198183721756e+33,1.431838578365549e+33,2.6353866113168055e+20,1.0109935905540155e+20,13.6686,3144.0,0.194325,5.07434,M4-M10,nan,nan,nan,-0.6746142604924033,21.523810129897786,0,0,0,0
114818487,1,1,1,0.7553059196615103,0.7553059196615103,0.0039105095787900414,0.0039105095787900414,1.8374908503355083e+33,1.8374908503355083e+33,1.2026178395314409e+20,1.2026178395314409e+20,13.9799,2975.0,0.229226,5.01582,M4-M10,0.317704,nan,0.317704,nan,nan,0,0,0,0
114819903,1,12,15,0.1816665699844069,0.06413642461471805,0.027542399210134363,0.007583725979090479,1.97778473355968e+34,8.631154395897902e+33,5.851625988647288e+20,3.7066640482347404e+20,11.9677,3831.0,0.882104,4.3164,M0-M4,1.411197,nan,1.411197,-0.9807890974602204,32.59372836933798,0,0,1,0
114851071,1,14,21,0.2129481007958173,0.044041528852774084,0.05996343715121871,0.010482244394171817,4.8218601521610554e+33,1.3822090625466914e+33,2.4237826406394292e+20,9.567739887667803e+19,10.9967,3417.0,0.50311,4.73468,M0-M4,2.56401,nan,2.56401,-0.9775161065500907,31.76713140057345,0,0,0,0
114858562,1,1,1,0.1663163476109501,0.1663163476109501,0.002659965726160029,0.002659965726160029,5.02019436172336e+32,5.02019436172336e+32,4.7273571595232166e+19,4.7273571595232166e+19,14.068,3062.0,0.299449,4.92631,M4-M10,0.346339,nan,0.346339,nan,nan,0,0,0,0
114953216,1,11,12,0.13352338789266527,0.04055287872224853,0.011706537560207848,0.0031490584680847603,1.919734534838092e+32,8.161641608551678e+31,3.452100042067714e+19,1.858187752442979e+19,11.6672,3190.0,0.23448,5.00804,M4-M10,1.0584,nan,1.0584,-1.1907603478189284,37.19383971604995,0,0,0,0
114985772,1,21,28,0.13219947774849314,0.033429002157565675,0.027444299074675813,0.00705706396637247,1.8697086772874563e+33,3.057212880680485e+32,1.1637562726628088e+20,3.745505536980268e+19,11.1087,3261.0,0.284433,4.94334,M0-M4,nan,nan,nan,-0.8948433229070173,28.57033746094918,0,0,0,0
115015715,1,7,7,0.13386769638844143,0.031264182228804636,0.012947944203634522,0.0056657734341591754,1.3641298404283924e+34,3.732701545205824e+33,7.285158121691029e+20,2.166686885595472e+20,10.7157,4107.0,0.665803,nan,FGK,1.582995,nan,1.582995,-0.9245025879280775,30.087977515804294,0,0,0,0
115151897,1,1,1,0.01600501644007746,0.01600501644007746,0.00021522917023898523,0.00021522917023898523,4.378857567149896e+32,4.378857567149896e+32,4.6774403455096e+19,4.6774403455096e+19,9.5958,5260.0,0.842975,4.54068,FGK,nan,nan,nan,nan,nan,0,0,0,0
115190256,1,12,14,1.105245009700451,0.16779487265273554,0.016738681853220277,0.00471029663791228,1.7083117844927512e+34,3.8999350742602833e+33,6.195602810444584e+20,2.012159939901686e+20,12.5616,3487.0,0.492227,4.74422,M0-M4,0.545349,nan,0.545349,-0.7858518631483653,25.650157981663362,0,0,0,0
115242296,1,1,1,0.4110943091778701,0.4110943091778701,0.0021276506149255714,0.0021276506149255714,3.867945104946984e+33,3.867945104946984e+33,2.450347393002214e+20,2.450347393002214e+20,13.116,3312.0,0.452471,4.77932,M0-M4,nan,nan,nan,nan,nan,0,0,0,0
115242300,1,15,18,0.13228053240346743,0.03594927731536565,0.06566557663408176,0.010184407626253436,nan,nan,nan,nan,10.121,nan,0.36,4.89049,nan,nan,nan,nan,nan,nan,0,0,0,0
115693552,1,1,1,0.2822200149837714,0.2822200149837714,0.00183065469787417,0.00183065469787417,3.3097326667363985e+32,3.3097326667363985e+32,3.5473554358760456e+19,3.5473554358760456e+19,13.3895,3050.0,0.227004,5.01918,M4-M10,0.811227,nan,0.811227,nan,nan,0,0,0,0
116157661,1,11,13,2.0315027406568973,0.20061039407266062,0.06177428771678328,0.012420672830814973,2.962368667036212e+33,1.048283563431632e+33,1.6688456940706025e+20,8.669823092549929e+19,12.2775,3173.0,0.375265,4.84967,M4-M10,0.8587,nan,0.8587,-0.9700439047685546,31.236555068453043,0,0,0,0
117510145,1,1,1,0.0025531940305265934,0.0025531940305265934,0.00044301678864301896,0.00044301678864301896,1.1974397506679678e+33,1.1974397506679678e+33,1.1289593391092266e+20,1.1289593391092266e+20,6.2489,6205.44,1.86977,3.97004,FGK,nan,27.1518,27.1518,nan,nan,0,0,0,0
117512124,1,1,1,0.017350192378340693,0.017350192378340693,0.00044574456235233666,0.00044574456235233666,6.416605968163295e+33,6.416605968163295e+33,4.1120002219362406e+20,4.1120002219362406e+20,10.1964,5473.82,1.97527,3.82908,FGK,nan,nan,nan,nan,nan,0,0,0,0
117517652,1,1,1,0.009202528745373915,0.009202528745373915,0.0008486174684306661,0.0008486174684306661,1.1433133099166612e+33,1.1433133099166612e+33,1.0251387670159796e+20,1.0251387670159796e+20,9.6103,5572.0,0.829664,4.59149,FGK,3.371193,nan,3.371193,nan,nan,0,0,0,0
